Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CO2,MLI,Mali,0.309409819,0.30858543,0.309516574,0.322085825,0.340216198,0.360792958,0.342997115,0.34876614,0.348347176,0.381835556,0.39813785,0.487828753,0.359871465,0.36403865,0.359173523,0.391353012,0.329480568,0.470204608,0.266635742,0.442752295,0.401719868,0.477018465,0.450817628,0.441372205,0.442535461,0.454716001,0.491235867,0.503091548,0.52164024,0.535669658,0.931002385,0.944261772,0.967576799,0.98774616,1.025783213,1.062822865,1.258540838,1.487435174,1.713712274,2.173108976,2.17141638,2.180922581,2.266464402,2.66021336,2.836561882,3.39229489,4.238826095,4.867448755,5.017227375,5.591457612,5.520969885,5.921716039
CO2,MLT,Malta,0.712615726,0.71259103,0.885828045,0.851871572,0.782491083,0.707376711,0.794337657,0.83863269,0.972078726,0.948392839,1.050624213,1.185174934,1.352513174,1.010432651,1.367670842,1.198854286,1.912925364,2.004247332,2.176980847,2.35762246,2.351418687,2.248033465,2.206269564,2.843906051,2.545520881,2.417028722,2.366078261,2.514903743,2.415776108,2.450291473,2.162246757,2.524737369,2.354255452,2.64165412,2.639105469,2.670279331,2.701722547,2.762335901,2.765639603,2.545417465,2.633334581,2.606431733,2.772479629,2.428511449,2.414631368,1.716319251,1.411538229,1.58093383,1.613083851,1.718574941,1.623964846,1.745432648
CO2,MMR,Myanmar/Burma,4.725210411,4.766559852,4.663621808,3.712695015,4.289013597,4.206072616,4.501984803,4.823667102,5.00058496,5.206705186,5.506364599,5.457343623,5.649679147,5.477871151,5.991026691,6.31689025,6.620168813,5.015432816,4.721649499,4.752162767,4.469337566,4.323444822,4.584340515,5.123481456,6.143114596,7.440056618,7.828443283,7.795075537,8.471829785,9.259536582,10.08897866,8.822398434,8.853525337,11.00997253,10.56464406,11.15879999,10.41879305,10.85558951,8.349493439,7.927621119,8.642338392,9.178014451,12.56733779,14.22786893,17.70070346,19.6466427,22.7568559,33.51810189,34.83839589,39.00140501,39.7024533,40.05064036
CO2,MNG,Mongolia,5.583853411,5.583282949,5.135593735,5.520742168,6.139568462,6.315706817,6.514991021,7.422769733,8.006913804,8.515081591,9.347976572,8.760772982,9.444143628,9.694482507,10.32996515,11.93691658,13.07126847,13.87913473,14.71624758,13.97578912,13.1569708,14.8676081,12.96766624,11.94488398,10.4140701,10.35202513,8.750716603,8.57859542,8.605021863,8.662286917,9.05036671,9.02180569,9.668199516,9.373183992,9.587526239,11.11936026,12.60670683,13.17247358,13.15269404,13.83798606,14.58815698,16.10245292,17.47257624,18.75077525,18.49461157,17.62481146,18.55338812,19.98396772,21.96046977,23.56272654,24.53400933,24.98524241
CO2,MOZ,Mozambique,3.183730512,3.198117086,2.944485167,3.133907799,2.962796495,2.56618306,2.603780617,2.533665356,2.218039143,2.098984976,2.533202102,2.238091829,2.070203387,1.897490641,1.607512024,1.597255472,1.562133447,1.561503018,1.568937052,1.552224747,1.183095842,0.996093147,1.184169295,1.374408154,1.170206526,1.283301954,1.240532531,1.367641209,1.323700858,1.319139183,1.60221512,1.929328529,2.020408383,2.559081375,2.81385201,2.700785705,2.862421114,3.274752574,3.180527402,3.43337981,3.632077016,4.331341557,4.763902243,5.194819758,5.850941547,6.51725011,8.389560415,8.375738716,8.144190727,8.696688436,8.031778844,8.644338953
CO2,MRT,Mauritania,0.398680729,0.400183158,0.398510171,0.411650225,0.440793869,0.46486818,0.45324743,0.464078408,0.463005118,0.5169562,0.545129441,0.486731667,0.467853037,0.475853607,0.672454432,0.678754909,0.439766201,0.733937422,0.866938819,0.937422265,0.773477422,0.958891731,2.642065579,2.635646022,2.721926168,2.834188722,2.820092247,2.882051258,2.942930051,3.013448849,1.194970446,1.279682961,1.39026886,1.449792947,1.607402933,1.667437824,1.806178146,2.000560675,2.24621739,2.223218537,2.24639061,2.246114882,2.487383177,2.26917906,2.614638092,2.653857658,2.483580942,3.665518818,3.778912653,4.013490826,3.96228903,4.256858833
CO2,MTQ,Martinique,0.553330929,0.556192713,0.65311602,0.675636971,0.606923846,0.71704099,0.661155136,0.726082601,0.740349072,0.703141447,0.730586951,0.728170598,0.692766998,0.713313263,0.733117337,0.870414714,0.896776388,1.048634685,1.270519994,1.570506109,1.679585871,1.488603118,1.681221983,2.082430512,2.030099245,1.979428081,1.991286234,1.914813879,1.889845972,1.985514466,2.09505907,2.101077395,2.091285566,2.320377322,2.338883156,2.21081144,2.127735013,2.178706505,2.136676161,2.335131468,2.462835828,2.354774268,2.382664685,2.410149874,2.488938488,2.14490589,2.162222625,2.078953404,2.078388467,2.066318912,1.715516273,1.904399538
CO2,MUS,Mauritius,0.301815915,0.302879432,0.347505616,0.377085179,0.445362416,0.464682863,0.512397293,0.594439879,0.622859116,0.627134483,0.58587389,0.604607988,0.556800049,0.63395643,0.681258694,0.640058195,0.79174368,0.837463678,0.927077584,1.044679352,1.191638819,1.275457685,1.347095027,1.484740564,1.529259548,1.56628209,1.640325976,1.647209442,1.807037854,2.21361187,2.448437064,2.586929559,2.642650413,2.766641646,2.790295746,2.984529168,3.328116566,3.420148822,3.493795787,3.443666423,3.681149551,3.66219526,3.749178325,3.848580116,3.984552141,3.988592932,4.059462535,4.200555016,4.158548878,4.213802988,3.857930723,4.12793065
CO2,MWI,Malawi,0.341022725,0.338162307,0.346323783,0.365121511,0.379680291,0.420227112,0.476236068,0.483978823,0.465273943,0.539296503,0.578703836,0.558268645,0.519094411,0.438760053,0.417187259,0.467950654,0.469886328,0.57388522,0.544548697,0.618624078,0.930360135,1.196017692,1.247675827,1.423862939,1.14461828,1.238640952,1.36084292,1.513099642,1.221128893,1.250891775,1.45687567,1.397119875,1.397133769,1.436399604,1.468263635,1.56879354,1.672299291,1.651641701,1.835946947,1.769825752,2.161985757,1.776987994,1.579242273,1.530627303,1.404978915,1.328275008,1.44641895,1.599583975,1.852028238,1.873632312,1.708385272,1.818903274
CO2,MYS,Malaysia,14.26784385,14.69604436,14.71887837,15.2915944,18.14043912,19.43961987,21.37528569,21.31482531,23.32396786,26.22635143,28.11134843,29.6745118,31.28153756,34.79610373,36.08900159,37.80390651,38.12151189,39.24398742,41.88756055,49.08421007,57.51185679,68.97153937,72.30280967,78.89086458,84.79643846,91.30684809,104.2653438,111.7743196,110.6233823,121.1325663,132.5220901,139.7752618,148.9065847,158.4357081,170.8697825,181.8088479,189.3823865,206.8440656,220.1064428,198.2787636,216.0465553,217.6099788,220.6446422,237.8010455,251.7379793,252.6107283,248.2969622,240.5134148,257.8039042,266.2147447,256.1914887,251.5552154
CO2,NAM,Namibia,0.905100067,0.905471432,0.890766922,0.919512357,0.987480602,1.036039724,0.989902821,1.011473445,1.007976709,1.12847055,1.191756491,1.102596257,1.047472722,1.066425532,1.037942107,1.153257943,1.312484729,1.828099561,1.858452281,1.665952304,1.501068348,1.129249858,1.228651861,1.424907828,1.645407002,1.783284745,1.954722687,2.022288516,2.087077755,1.98588281,1.949514998,2.466931964,2.13596528,2.292636451,2.435973242,2.593097491,2.601002511,2.710602073,3.036427659,3.104793683,3.211633009,3.397770807,3.578748627,3.815124054,3.952902061,4.196560788,4.236282566,4.231998933,4.23989592,4.247685826,3.948242145,4.065384801
CO2,NCL,New Caledonia,1.048915048,1.049015312,1.124859562,1.33099452,1.61865068,1.369381951,1.354978751,1.440865097,1.446798766,1.553567579,1.67361995,1.614620606,1.119007757,1.013322428,1.07621314,1.43384668,1.374827136,1.506130051,1.470296556,1.602214075,1.572680142,1.666081284,1.662433677,1.594046944,1.613029147,1.595250497,1.766078395,1.781240054,1.853950747,1.892660875,2.289926092,2.300195624,2.528105107,2.771936771,2.509768779,2.757099796,2.698164803,2.709768736,2.811187272,2.940020769,3.655106522,3.667383776,3.713263385,3.944058959,4.786552558,4.615422034,4.89158319,4.649036223,5.175524086,5.40865466,5.55755708,5.699091806
CO2,NER,Niger,0.211823512,0.208148023,0.228321052,0.268412928,0.251345121,0.291400544,0.318091967,0.360244212,0.388508934,0.420162395,0.525571074,0.613576162,0.641441635,0.703767067,0.591726922,0.608693214,0.790276296,0.783919317,0.808632923,0.828943037,0.628779753,0.599529706,0.568689056,0.688927823,0.578431742,0.558668774,0.649482213,0.656727132,0.705088792,0.691339508,0.702321676,0.706640891,0.733845069,0.797533956,0.833574743,0.799400902,0.807591523,0.873880206,0.916647323,1.137212369,1.439361465,1.455955333,2.04586319,2.028128842,2.201632104,2.157367612,2.167893227,1.971832111,2.014489817,2.287489673,2.26123293,2.469814991
CO2,NGA,Nigeria,29.06575296,42.86421325,55.49535093,66.68151837,84.2517636,64.26588739,75.46764469,66.73658411,69.81750126,99.73883435,89.91196615,73.60962239,70.19865797,70.30548281,70.61986078,73.54159073,71.87865364,68.08104317,77.3694841,79.03515113,74.76788568,80.91724986,88.64183274,86.15296655,80.28074853,88.26654245,103.0383841,101.3228753,91.70492528,90.27878117,99.96985593,105.6544064,95.64603792,106.3996728,102.6164739,100.601219,90.71367115,83.03002143,89.01630753,78.60763316,91.67076908,100.9510166,98.00789771,110.2960786,116.7270917,110.0946123,114.5284631,113.3158337,114.4796489,120.2646329,120.3379024,127.0292518
CO2,NIC,Nicaragua,1.622784049,1.6315094,1.68555131,1.899248867,2.033083993,2.018478454,2.309869129,2.819899842,2.551920619,1.682423741,1.968821579,2.0812694,2.028197775,2.204056258,2.002239139,2.016922281,2.382925275,2.415106588,2.158898917,1.721557692,1.96948653,1.980005043,2.29959398,2.256426735,2.562900697,2.724403925,2.885935895,3.089810287,3.590103972,3.622279254,3.771341959,3.998466697,4.135304056,4.527035733,4.645810171,4.408223188,4.668103304,4.83086846,4.628272735,4.51889813,4.667650159,4.873006196,4.830989404,4.600808347,4.891161201,5.444152283,5.562987249,5.617078272,5.157583263,5.25833946,4.470050877,5.002434496
CO2,NLD,Netherlands,135.4694895,135.7205642,151.1395294,157.3783265,149.2248758,140.9366358,151.6875742,149.3981061,154.1824162,163.5754608,155.959641,155.0502913,144.7489295,140.1921628,146.3231161,150.6043801,152.9440134,157.2015357,157.2509671,160.4859117,161.441096,167.8143749,165.9810743,170.1268501,170.6632313,177.5532536,187.94844,180.0589779,180.7790012,175.9611196,176.6965375,181.3548238,181.8856332,184.1068862,186.5832434,181.958456,177.5857472,178.8412316,180.0614581,174.9002165,186.3332641,174.1085592,171.4746033,170.2966075,162.8328237,170.6887338,172.0068413,169.3193951,163.892315,158.8039234,143.1102603,146.8681349
CO2,NOR,Norway,37.4167803,35.76702944,38.87876221,39.48636407,37.96258244,37.19765634,39.26091941,40.29146647,38.91444511,41.80326337,40.06860592,36.5935627,33.20128776,33.11124587,35.06943201,35.94399003,38.35384503,37.07974321,38.1293467,37.21458623,37.45296841,34.81573143,37.47881288,39.57488783,41.57796968,41.79111052,42.17389678,44.54542977,46.23891058,47.81193057,42.91978707,43.38251971,42.69139996,45.56266902,46.00920759,44.2932382,44.97390764,45.91203918,46.29668455,44.75011593,49.26882576,47.47268465,46.25086264,46.91665504,46.71441138,47.20194409,46.51696245,45.72684156,45.58695555,43.35350833,41.67015419,42.32921125
CO2,NPL,Nepal,0.272458249,0.277918149,0.35801098,0.50076122,0.497486733,0.417174048,0.360204759,0.403410797,0.38395118,0.555496691,0.619002807,0.543609058,0.608507725,0.835776593,0.896609953,0.686549383,0.9048393,0.961002092,0.965122013,0.777526161,1.098012083,1.346887753,1.412902834,1.561483405,1.896775695,2.063519189,2.188681507,2.416785601,2.562763143,3.335710912,3.423332241,3.659487644,2.989129157,3.392293866,2.948586039,3.300210413,2.734189483,2.818003252,3.112422782,4.098594802,4.811590296,5.388089884,6.236161942,6.270389143,7.291426227,7.355150838,10.55812216,12.61972983,15.22397438,13.61858362,13.92656758,14.31374519
CO2,NZL,New Zealand,15.09942721,14.71748363,16.8958447,18.30342965,19.01465693,17.99708857,19.78287369,20.35787454,19.74696292,17.97654976,18.02053806,17.84833285,19.55168345,19.76339996,20.21435994,20.74537482,19.77934564,21.0269777,22.28251645,22.36419516,24.03520527,24.70409255,26.45155581,26.28476549,26.75861655,27.2856055,28.64844643,31.14041623,30.78000712,32.48872234,33.66928462,35.5877048,35.88153722,36.65591785,36.30064303,37.10460126,37.06929846,35.95273044,36.91720342,34.23370134,34.1863139,33.46634132,35.50646886,35.22829756,35.93047918,35.97245566,35.2878936,36.69685449,36.19921531,38.10400212,33.29587976,32.60333814
CO2,OMN,Oman,7.329098819,7.329908266,7.338454711,7.371236133,7.740736653,25.83750829,28.76601828,28.71776658,23.74199551,21.41741096,12.88512527,14.41341681,12.55998199,14.2915577,12.23400312,9.516919974,11.30351939,10.97951132,12.23252137,12.14064791,15.57969864,18.99393202,18.11352944,17.15759003,16.05484293,18.77523556,19.84518774,20.47046398,19.92881722,22.43400297,25.32471651,28.44988649,30.4111747,32.15229226,31.75295928,33.00430106,42.14954518,45.54772657,44.71276838,47.15022924,51.46333755,59.71350425,67.40722257,70.5988293,74.99484491,79.28950577,82.38257506,82.32361258,85.54303476,86.46389838,85.63465896,94.61967335
CO2,PAK,Pakistan,18.06636558,18.43422453,18.72026988,19.83102261,20.97441381,23.24230953,22.40884571,23.6029599,24.75609768,26.65918055,28.25637583,30.78259889,35.00628597,36.82587376,39.60846125,43.57607313,46.49894384,53.65222994,57.79475198,62.2463363,65.34682306,66.56208767,73.7350165,81.36993651,83.83309241,90.31576691,93.96199898,97.57087203,99.0334479,108.2708898,109.4061341,112.0577524,112.5865804,116.4641763,130.1395627,132.4602077,143.5070664,159.6579732,155.0096295,157.8197174,151.9776822,153.7285216,154.862151,156.5066286,164.8717664,174.1737812,192.7933476,209.8049374,198.1390786,201.01429,202.0471744,219.7924461
CO2,PAN,Panama,2.612705889,2.617704388,2.830760986,3.165615225,3.207505097,3.271053271,3.259979756,3.232319919,3.074589568,3.333894174,3.20920075,2.791117302,3.146086925,3.603949765,3.012342478,2.830215215,2.931101797,3.243201693,2.485100821,2.595157557,2.739458765,3.161918621,3.768388807,3.853159188,4.093976216,4.39958164,4.433494349,4.65768558,5.739370005,5.024726104,5.207826553,6.222146676,5.429143157,5.502403441,5.52972282,7.124739844,7.513480429,7.493717426,7.274133348,8.69174703,9.19293157,10.01066545,10.46097136,10.27392879,10.78372313,10.64307083,10.67592873,10.16028089,9.949514829,13.15477512,11.14646462,12.51089334
CO2,PER,Peru,17.39390526,17.40405508,17.40125878,18.44481624,20.00606603,20.41221765,20.84225971,20.54393334,20.62454138,21.51480705,22.6454866,23.41355459,23.01932026,19.54635399,20.27895451,19.59569722,21.31293435,23.03474204,23.3370237,21.017186,20.88949652,20.2799787,21.15334972,22.20013121,22.78198561,25.90257852,28.45389517,28.37314375,27.29844371,29.36204837,29.03007569,26.97380054,28.13996868,27.62937077,31.85596785,31.87054843,31.44359694,34.36504738,38.97190318,41.88818729,45.77884409,49.16182019,49.08372885,50.21098132,53.16439158,54.5974054,57.27099866,54.88904691,55.14090807,57.58291255,46.58711465,55.14439017
CO2,PHL,Philippines,26.55840901,26.85925981,27.80689937,31.5979768,30.17036723,33.09419654,33.02424761,36.43297726,37.75143476,40.62304712,36.91170591,34.82196587,35.20283316,37.45498969,33.28056864,32.66258011,30.78658424,37.5661259,39.30527075,40.81934259,44.29278558,44.48725604,48.17639689,51.86519302,55.99631568,67.25823783,70.34035154,78.67140107,77.11814326,75.20735831,75.79032742,73.19534164,74.43960859,76.63813168,77.56974106,80.73001768,72.49454295,78.37273202,79.36228041,80.10694106,86.14074016,85.9473806,90.89186143,98.84893455,105.4183145,114.284876,123.6426354,137.0601046,143.2180666,150.6745525,138.6957904,147.9556226
CO2,PLW,Palau,1.993876919,1.99387693,1.993876945,1.993876959,1.993876971,1.99387698,1.993876983,1.993876983,1.993876981,1.993876983,1.99387699,2.023929297,2.009438185,2.086082253,2.307102662,1.866896248,2.035093957,2.133415412,2.042019646,2.132423807,2.154965833,2.138903479,1.954943383,2.000760077,2.994471155,2.348688591,2.21060592,2.517353813,2.278055781,2.419089337,2.12143949,2.363057072,1.443833405,1.717826203,1.521630992,1.734092946,1.696333447,1.382813907,1.397625366,2.172704817,2.110184044,2.369232791,3.603437854,1.823718837,1.26762205,1.195207809,1.144209204,1.196201269,1.230380239,1.268168703,1.276227161,1.323699598
CO2,PNG,Papua New Guinea,1.145619456,1.147978313,1.223206533,1.467315914,1.797544313,1.488466245,1.468227521,1.549460822,1.538196482,1.651649997,1.777196467,1.759591985,1.735375752,1.714599533,1.784301837,1.971404216,1.755669859,2.225791914,2.094262888,2.071166374,2.133745554,2.129881684,2.224989641,2.201409709,2.238622508,2.290614004,2.3799436,2.560307505,3.218143989,2.566313695,3.163148808,3.757394204,4.233115553,4.697332635,5.028158439,5.369910713,5.443049381,5.137768431,5.147348975,5.261904592,4.308797852,4.631148338,4.382756979,4.468404822,5.288332869,5.673208121,6.151103021,5.801951334,6.057864158,6.297710119,6.38704032,6.570530106
CO2,POL,Poland,311.7524882,320.2427358,333.4613993,351.1894107,364.0067989,378.9746543,403.9411541,418.1932046,445.5271629,446.3663071,457.3505318,420.2445297,427.2921147,429.8427643,445.5399219,454.7203471,462.3066305,477.3006354,466.7881503,446.3869444,372.0444454,368.7755112,359.3158945,359.5912497,353.6789591,356.4636341,371.3019952,362.8742505,334.8826579,325.4885136,313.2868543,310.164934,303.4853312,316.0068682,318.4206198,317.8125928,331.1360401,330.5025629,324.8667485,311.4456056,329.3894404,327.0415388,319.531374,315.2246878,303.0694632,306.0746022,317.0934095,330.4340148,329.9422985,311.9671168,295.9313406,320.7681893
CO2,PRI,Puerto Rico,1.343320416,1.437515762,1.522849304,1.521133622,1.487618695,1.334318617,1.323964482,1.22277844,1.225259835,1.066651206,1.012680851,0.977873491,0.875760768,0.848181757,0.884007869,0.818320371,0.819212803,0.919864005,0.967342624,1.045344123,0.8812814,0.884113397,0.865771346,0.877985379,0.908650543,0.923541917,0.937220704,0.9431552,0.92359237,1.003194294,1.678955698,2.198791144,2.200225125,2.439231326,2.333863051,2.326834311,2.345528031,2.34357396,2.437370967,2.189160345,2.348873761,2.423036917,3.770276475,4.266827635,4.312697107,4.174912201,4.536031909,1.250470962,1.248341514,1.243889621,1.205260996,1.260950276
CO2,PRK,North Korea,75.89164742,76.26429072,79.26021731,81.03965676,84.15437808,87.86206185,93.13725661,98.35558993,103.6881155,111.9976699,117.8948002,121.0036721,126.5513527,131.0817612,135.6667248,140.0711935,138.3992721,133.274579,136.6485036,137.6973278,131.9787924,126.9263683,112.2565787,104.0257249,95.21022534,89.18954406,79.16634756,76.78165575,62.97541861,68.67822181,73.89532732,76.79427684,73.56467277,75.10421888,76.64758723,79.86096138,81.34115969,68.03482187,74.59159102,56.88296318,52.98938385,38.69506312,39.53200634,28.65509379,33.50561373,27.99280508,32.89537678,57.06321123,52.75720712,58.52842615,61.08401702,62.57359975
CO2,PRT,Portugal,17.23870243,18.1475519,18.27914127,20.39511535,20.50917945,22.03929667,23.37063289,23.10212744,23.93189202,26.68631639,28.32292586,29.87027615,30.30089119,30.89044748,29.75628106,28.48333905,32.01373344,32.96708639,34.10518929,42.34969505,43.61192853,45.4601265,49.2551106,48.1725407,49.7445583,53.25650245,51.29192599,53.67185561,58.27333256,64.94741424,64.5308842,63.82247451,67.99327304,63.08445151,64.8458575,68.14597161,63.15082672,61.63863877,59.49304445,58.70660805,53.50698647,51.8197465,50.1552155,48.67095391,48.85798621,52.23947664,51.1598217,55.87749056,51.84628531,47.03651774,39.57868609,38.67690709
CO2,PRY,Paraguay,0.684401813,0.6959625,0.754452781,0.82904252,0.804514048,0.860425441,0.952245038,1.330567153,1.58863194,1.526422921,1.562853773,1.511726455,1.501113474,1.464583374,1.603522431,1.602206888,1.711240572,1.895339995,2.129898402,2.131083614,2.265685119,2.221282621,2.648447889,3.003759011,3.492653232,3.947452898,3.89971484,4.309425339,4.514806253,4.521496316,3.753105616,3.891946572,4.075743592,4.217622143,4.252293031,3.929931484,4.227090812,4.019371726,4.677021151,4.811858754,5.326576056,5.528337268,5.488402301,5.717076967,6.020776006,6.75400907,7.590304241,8.531292797,8.953278295,8.729137348,8.265938198,8.891134056
CO2,PYF,French Polynesia,0.143663808,0.143770637,0.15321489,0.183907932,0.225144096,0.186567718,0.183994341,0.194208106,0.192884058,0.207129887,0.222883642,0.336041678,0.430563965,0.566266752,0.756600322,0.725607972,0.797386386,0.907456213,0.900728771,0.874645922,0.837165777,0.84564859,0.802999266,0.785497272,0.654856658,0.654800703,0.657302456,0.711767283,0.737410185,0.715915889,0.777609131,0.884004339,0.920267875,0.974189126,0.926221549,0.971562781,0.9116301,0.913538779,0.977853617,1.001977368,1.005685488,0.992074711,0.95076189,0.964266789,0.931378716,0.953976665,0.924126508,0.88880625,0.910184111,0.934000405,0.938750837,0.973219458
CO2,QAT,Qatar,14.71814128,18.31408724,22.04131888,24.69425909,20.83530989,19.93719857,18.66345289,16.71231596,18.82144924,17.62024611,14.58720157,11.8487015,12.66060931,11.36404582,16.37222027,15.47281264,16.25480105,16.42065489,16.7778894,17.52934015,17.00956774,18.05474614,19.00241347,19.49929589,20.53457801,21.00917152,22.81292559,27.93194396,29.51335776,32.25337828,31.79156793,32.47084427,36.24360488,38.31345157,41.21779544,43.60984448,48.87081963,55.0432416,59.57166297,61.02811709,68.97445366,77.94914918,82.10893695,89.7659246,95.21092498,98.61461463,100.4404824,101.2767327,99.85257346,105.354177,94.7284364,97.69387446
CO2,REU,Réunion,0.441358769,0.444677099,0.445436298,0.46053255,0.490173627,0.513342013,0.49707528,0.507750682,0.494317926,0.558595534,0.57733519,0.54718241,0.570077525,0.665440403,0.72290463,0.72866324,0.766764007,1.06011462,1.137785607,1.132067028,1.085770289,1.463698077,1.353019054,1.607047279,1.660033384,1.677096694,1.716117638,1.746752988,2.292799145,2.348992063,2.289648973,2.277021595,2.354071361,2.415798116,2.675119276,2.573353236,2.443986663,2.315294901,2.510152877,2.622823058,2.833025894,2.73237878,2.562195972,2.478635401,2.57553141,2.697106013,2.756963766,2.795580791,2.803115631,2.821300327,2.415385578,2.579326973
CO2,ROU,Romania,129.8689248,130.4916757,135.0806082,147.1968472,148.6706271,160.442169,175.0034474,183.1269158,198.2351403,203.2703871,200.9066685,201.5897532,200.4808973,202.4845461,200.2523613,199.1386293,205.2774277,212.6248033,216.8286197,212.000833,186.6700211,151.9397762,136.2669094,128.1363751,125.1843304,131.2368003,134.8729746,123.8342464,108.5140367,92.13563413,97.0595523,103.9102964,102.787847,106.8375119,104.7002286,103.4063116,109.0404218,106.4412135,104.6703268,85.38626603,82.6941758,89.04949099,86.78002669,79.09762979,78.82182831,79.80282844,78.04260505,80.99538198,82.10055477,80.47073978,73.08112847,78.74669937
CO2,RUS,Russia,1538.444931,1539.739007,1614.649705,1701.95779,1763.555292,1877.926244,1930.424355,1966.624478,1918.110746,1962.455562,1991.789699,2031.438343,2042.931301,2056.684285,2071.169341,2099.938625,2173.056634,2201.785472,2270.69492,2282.153736,2395.644387,2360.673906,2180.79568,1988.091539,1785.981038,1742.595536,1698.870097,1585.540114,1589.012116,1635.623575,1673.217644,1680.906542,1670.06476,1735.831141,1734.547172,1735.027021,1771.352773,1774.358866,1759.689236,1655.375529,1733.676253,1820.335876,1802.249618,1747.757764,1729.868661,1732.162257,1707.638423,1737.428044,1811.939536,1881.71206,1797.595272,1942.535227
CO2,RWA,Rwanda,0.107469329,0.107826363,0.107016565,0.110487502,0.118500889,0.124969159,0.120559042,0.123373346,0.123602516,0.13731927,0.144686929,0.287577483,0.264118177,0.301401647,0.472946613,0.498852929,0.549840105,0.691933434,0.635761827,0.616671002,0.583540711,0.703551577,0.621474971,0.560403252,0.553271711,0.577705414,0.598888382,0.615028066,0.642189342,0.662875749,0.648889435,0.656228284,0.681602791,0.675460821,0.677113034,0.683013683,0.69767706,0.697705161,0.696351956,0.720615088,0.793856209,0.802216686,0.866879961,0.918778505,0.920345546,1.008330152,1.075328257,1.124562626,1.193492913,1.301743612,1.166929693,1.235757002
CO2,SAU,Saudi Arabia,47.02193479,58.15357826,75.90471466,103.2116102,108.4740235,88.98749041,110.6355576,119.3727738,127.371128,151.628972,187.5544649,174.0444532,178.1155085,177.1616676,132.9924395,135.4907865,135.2056774,146.5324632,159.0559164,160.4737393,173.4791927,177.7240668,190.7520213,200.7204502,217.9397883,216.4202185,229.8623787,232.5426026,247.12084,252.1389741,265.1506997,275.7108237,293.7018464,308.2684806,326.9584083,346.3383552,366.7114114,387.8346452,420.5321719,444.1121141,487.0092554,509.1983797,539.33264,547.2035327,585.9314801,611.4229984,610.0871614,598.5827746,573.7300475,577.4434397,574.915952,586.3982445
CO2,SCG,Serbia and Montenegro,31.4669516,31.59800542,31.80271985,34.08818658,36.08183957,38.58809731,42.07199527,42.90232445,38.86772934,40.44123745,40.7025644,48.64748784,51.78729411,55.06746998,58.08062105,61.61490195,64.43741434,62.40839506,64.62525787,65.52105455,66.44018307,55.63424355,51.32449131,45.08213936,41.55927276,46.91292385,54.83977731,59.76073191,59.68133273,42.44561854,50.83742589,54.63495908,58.19785283,61.92727953,66.57472265,61.52590156,63.99237099,62.4098578,61.97469826,58.15534044,60.182473,64.59325402,57.59117364,58.45287146,49.68032723,57.63644201,59.13572454,58.72116958,57.68895059,57.89869382,57.71886633,39.34964635
CO2,SDN,Sudan and South Sudan,3.437461214,3.454448034,3.736106211,4.819389312,4.54672952,3.563892302,3.451026515,3.593270478,3.265929729,3.364203115,3.964916602,3.852813751,3.982621712,4.025063495,3.659008923,4.302757043,4.198191279,3.251618181,4.666742357,4.208536042,5.591959686,4.990373371,4.728131087,3.393582775,4.965018174,4.647270952,4.581366302,5.528242712,4.974749951,5.48871891,6.034666309,6.580722731,8.026740506,8.240334651,9.193232196,10.8893546,13.28915616,14.40016767,15.38075681,15.92619478,16.90105974,16.22725363,17.54390137,17.01191635,17.99606119,21.0186786,23.54844383,23.03945329,22.92480458,22.71346894,20.13441987,21.36578888
CO2,SEA,International Shipping,354.0490186,354.0490186,370.5888038,391.5413835,365.8961762,341.2127,351.851792,351.6580902,353.7938286,364.5550653,356.973902,331.8471616,299.0233684,279.9521293,283.7214165,306.2667819,325.590341,322.119184,337.6499087,337.4523668,370.9937676,385.7450473,414.4063705,401.6475295,414.3017115,427.5375907,437.5935573,448.3629849,461.9317223,489.1869273,502.1308119,476.4400245,494.635876,502.35,551.9781317,571.6361705,608.958072,645.3054986,646.686845,614.876374,661.801826,662.4634633,616.3653305,614.8859112,635.5683726,659.8416472,678.2022564,701.8738746,700.4282654,684.8432725,667.0373474,699.7221775
CO2,SEN,Senegal,1.36836776,1.36897249,1.452084991,1.562186888,1.67266372,1.823628486,1.908399276,2.029784073,1.985849965,2.195087433,2.271169125,2.242250845,2.149848515,2.142716132,2.290009139,2.368179868,2.268457873,2.286344864,2.200776285,2.313280072,2.401793464,2.415214053,2.652327046,2.591791147,2.647283462,2.796721454,3.013869289,3.312350362,3.712728485,4.092989806,4.037498294,4.56168959,4.734528856,4.594321385,5.229020724,5.801553069,5.668233948,6.266056358,6.500427556,6.648562417,7.049142364,7.547115069,7.42270203,7.874491337,8.42810803,9.260462173,10.34909468,10.00788575,10.37853837,11.36039248,11.14469521,11.9808239
